,,0
332,Unnamed: 0,332
332,PassengerId,333
332,Survived,0
332,Pclass,1
332,Name,"Graham, Mr. George Edward"
332,Sex,male
332,Age,38.0
332,SibSp,0.0
332,Parch,1.0
332,Ticket,PC 17582
332,Fare,153.4625
332,Cabin,C91
332,Embarked,S
333,Unnamed: 0,333
333,PassengerId,334
333,Survived,0
333,Pclass,3
333,Name,"Vander Planke, Mr. Leo Edmondus"
333,Sex,male
333,Age,16.0
333,SibSp,2.0
333,Parch,0.0
333,Ticket,345764
333,Fare,18.0
333,Embarked,S
334,Unnamed: 0,334
334,PassengerId,335
334,Survived,1
334,Pclass,1
334,Name,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)"
334,Sex,female
334,SibSp,1.0
334,Parch,0.0
334,Ticket,PC 17611
334,Fare,133.65
334,Embarked,S
335,Unnamed: 0,335
335,PassengerId,336
335,Survived,0
335,Pclass,3
335,Name,"Denkoff, Mr. Mitto"
335,Sex,male
335,SibSp,0.0
335,Parch,0.0
335,Ticket,349225
335,Fare,7.8958
335,Embarked,S
336,Unnamed: 0,336
336,PassengerId,337
336,Survived,0
336,Pclass,1
336,Name,"Pears, Mr. Thomas Clinton"
336,Sex,male
336,Age,29.0
336,SibSp,1.0
336,Parch,0.0
336,Ticket,113776
336,Fare,66.6
336,Cabin,C2
336,Embarked,S
337,Unnamed: 0,337
337,PassengerId,338
337,Survived,1
337,Pclass,1
337,Name,"Burns, Miss. Elizabeth Margaret"
337,Sex,female
337,Age,41.0
337,SibSp,0.0
337,Parch,0.0
337,Ticket,16966
337,Fare,134.5
337,Cabin,E40
337,Embarked,C
338,Unnamed: 0,338
338,PassengerId,339
338,Survived,1
338,Pclass,3
338,Name,"Dahl, Mr. Karl Edwart"
338,Sex,male
338,Age,45.0
338,SibSp,0.0
338,Parch,0.0
338,Ticket,7598
338,Fare,8.05
338,Embarked,S
339,Unnamed: 0,339
339,PassengerId,340
339,Survived,0
339,Pclass,1
339,Name,"Blackwell, Mr. Stephen Weart"
339,Sex,male
339,Age,45.0
339,SibSp,0.0
339,Parch,0.0
339,Ticket,113784
339,Fare,35.5
339,Cabin,T
339,Embarked,S
340,Unnamed: 0,340
340,PassengerId,341
340,Survived,1
340,Pclass,2
340,Name,"Navratil, Master. Edmond Roger"
340,Sex,male
340,Age,2.0
340,SibSp,1.0
340,Parch,1.0
340,Ticket,230080
340,Fare,26.0
340,Cabin,F2
340,Embarked,S
341,Unnamed: 0,341
341,PassengerId,342
341,Survived,1
341,Pclass,1
341,Name,"Fortune, Miss. Alice Elizabeth"
341,Sex,female
341,Age,24.0
341,SibSp,3.0
341,Parch,2.0
341,Ticket,19950
341,Fare,263.0
341,Cabin,C23 C25 C27
341,Embarked,S
342,Unnamed: 0,342
342,PassengerId,343
342,Survived,0
342,Pclass,2
342,Name,"Collander, Mr. Erik Gustaf"
342,Sex,male
342,Age,28.0
342,SibSp,0.0
342,Parch,0.0
342,Ticket,248740
342,Fare,13.0
342,Embarked,S
343,Unnamed: 0,343
343,PassengerId,344
343,Survived,0
343,Pclass,2
343,Name,"Sedgwick, Mr. Charles Frederick Waddington"
343,Sex,male
343,Age,25.0
343,SibSp,0.0
343,Parch,0.0
343,Ticket,244361
343,Fare,13.0
343,Embarked,S
344,Unnamed: 0,344
344,PassengerId,345
344,Survived,0
344,Pclass,2
344,Name,"Fox, Mr. Stanley Hubert"
344,Sex,male
344,Age,36.0
344,SibSp,0.0
344,Parch,0.0
344,Ticket,229236
344,Fare,13.0
344,Embarked,S
345,Unnamed: 0,345
345,PassengerId,346
345,Survived,1
345,Pclass,2
345,Name,"Brown, Miss. Amelia ""Mildred"""
345,Sex,female
345,Age,24.0
345,SibSp,0.0
345,Parch,0.0
345,Ticket,248733
345,Fare,13.0
345,Cabin,F33
345,Embarked,S
346,Unnamed: 0,346
346,PassengerId,347
346,Survived,1
346,Pclass,2
346,Name,"Smith, Miss. Marion Elsie"
346,Sex,female
346,Age,40.0
346,SibSp,0.0
346,Parch,0.0
346,Ticket,31418
346,Fare,13.0
346,Embarked,S
347,Unnamed: 0,347
347,PassengerId,348
347,Survived,1
347,Pclass,3
347,Name,"Davison, Mrs. Thomas Henry (Mary E Finck)"
347,Sex,female
347,SibSp,1.0
347,Parch,0.0
347,Ticket,386525
347,Fare,16.1
347,Embarked,S
348,Unnamed: 0,348
348,PassengerId,349
348,Survived,1
348,Pclass,3
348,Name,"Coutts, Master. William Loch ""William"""
348,Sex,male
348,Age,3.0
348,SibSp,1.0
348,Parch,1.0
348,Ticket,C.A. 37671
348,Fare,15.9
348,Embarked,S
349,Unnamed: 0,349
349,PassengerId,350
349,Survived,0
349,Pclass,3
349,Name,"Dimic, Mr. Jovan"
349,Sex,male
349,Age,42.0
349,SibSp,0.0
349,Parch,0.0
349,Ticket,315088
349,Fare,8.6625
349,Embarked,S
350,Unnamed: 0,350
350,PassengerId,351
350,Survived,0
350,Pclass,3
350,Name,"Odahl, Mr. Nils Martin"
350,Sex,male
350,Age,23.0
350,SibSp,0.0
350,Parch,0.0
350,Ticket,7267
350,Fare,9.225
350,Embarked,S
351,Unnamed: 0,351
351,PassengerId,352
351,Survived,0
351,Pclass,1
351,Name,"Williams-Lambert, Mr. Fletcher Fellows"
351,Sex,male
351,SibSp,0.0
351,Parch,0.0
351,Ticket,113510
351,Fare,35.0
351,Cabin,C128
351,Embarked,S
352,Unnamed: 0,352
352,PassengerId,353
352,Survived,0
352,Pclass,3
352,Name,"Elias, Mr. Tannous"
352,Sex,male
352,Age,15.0
352,SibSp,1.0
352,Parch,1.0
352,Ticket,2695
352,Fare,7.2292
352,Embarked,C
353,Unnamed: 0,353
353,PassengerId,354
353,Survived,0
353,Pclass,3
353,Name,"Arnold-Franchi, Mr. Josef"
353,Sex,male
353,Age,25.0
353,SibSp,1.0
353,Parch,0.0
353,Ticket,349237
353,Fare,17.8
353,Embarked,S
354,Unnamed: 0,354
354,PassengerId,355
354,Survived,0
354,Pclass,3
354,Name,"Yousif, Mr. Wazli"
354,Sex,male
354,SibSp,0.0
354,Parch,0.0
354,Ticket,2647
354,Fare,7.225
354,Embarked,C
355,Unnamed: 0,355
355,PassengerId,356
355,Survived,0
355,Pclass,3
355,Name,"Vanden Steen, Mr. Leo Peter"
355,Sex,male
355,Age,28.0
355,SibSp,0.0
355,Parch,0.0
355,Ticket,345783
355,Fare,9.5
355,Embarked,S
356,Unnamed: 0,356
356,PassengerId,357
356,Survived,1
356,Pclass,1
356,Name,"Bowerman, Miss. Elsie Edith"
356,Sex,female
356,Age,22.0
356,SibSp,0.0
356,Parch,1.0
356,Ticket,113505
356,Fare,55.0
356,Cabin,E33
356,Embarked,S
357,Unnamed: 0,357
357,PassengerId,358
357,Survived,0
357,Pclass,2
357,Name,"Funk, Miss. Annie Clemmer"
357,Sex,female
357,Age,38.0
357,SibSp,0.0
357,Parch,0.0
357,Ticket,237671
357,Fare,13.0
357,Embarked,S
358,Unnamed: 0,358
358,PassengerId,359
358,Survived,1
358,Pclass,3
358,Name,"McGovern, Miss. Mary"
358,Sex,female
358,SibSp,0.0
358,Parch,0.0
358,Ticket,330931
358,Fare,7.8792
358,Embarked,Q
359,Unnamed: 0,359
359,PassengerId,360
359,Survived,1
359,Pclass,3
359,Name,"Mockler, Miss. Helen Mary ""Ellie"""
359,Sex,female
359,SibSp,0.0
359,Parch,0.0
359,Ticket,330980
359,Fare,7.8792
359,Embarked,Q
360,Unnamed: 0,360
360,PassengerId,361
360,Survived,0
360,Pclass,3
360,Name,"Skoog, Mr. Wilhelm"
360,Sex,male
360,Age,40.0
360,SibSp,1.0
360,Parch,4.0
360,Ticket,347088
360,Fare,27.9
360,Embarked,S
361,Unnamed: 0,361
361,PassengerId,362
361,Survived,0
361,Pclass,2
361,Name,"del Carlo, Mr. Sebastiano"
361,Sex,male
361,Age,29.0
361,SibSp,1.0
361,Parch,0.0
361,Ticket,SC/PARIS 2167
361,Fare,27.7208
361,Embarked,C
362,Unnamed: 0,362
362,PassengerId,363
362,Survived,0
362,Pclass,3
362,Name,"Barbara, Mrs. (Catherine David)"
362,Sex,female
362,Age,45.0
362,SibSp,0.0
362,Parch,1.0
362,Ticket,2691
362,Fare,14.4542
362,Embarked,C
363,Unnamed: 0,363
363,PassengerId,364
363,Survived,0
363,Pclass,3
363,Name,"Asim, Mr. Adola"
363,Sex,male
363,Age,35.0
363,SibSp,0.0
363,Parch,0.0
363,Ticket,SOTON/O.Q. 3101310
363,Fare,7.05
363,Embarked,S
364,Unnamed: 0,364
364,PassengerId,365
364,Survived,0
364,Pclass,3
364,Name,"O'Brien, Mr. Thomas"
364,Sex,male
364,SibSp,1.0
364,Parch,0.0
364,Ticket,370365
364,Fare,15.5
364,Embarked,Q
365,Unnamed: 0,365
365,PassengerId,366
365,Survived,0
365,Pclass,3
365,Name,"Adahl, Mr. Mauritz Nils Martin"
365,Sex,male
365,Age,30.0
365,SibSp,0.0
365,Parch,0.0
365,Ticket,C 7076
365,Fare,7.25
365,Embarked,S
366,Unnamed: 0,366
366,PassengerId,367
366,Survived,1
366,Pclass,1
366,Name,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)"
366,Sex,female
366,Age,60.0
366,SibSp,1.0
366,Parch,0.0
366,Ticket,110813
366,Fare,75.25
366,Cabin,D37
366,Embarked,C
367,Unnamed: 0,367
367,PassengerId,368
367,Survived,1
367,Pclass,3
367,Name,"Moussa, Mrs. (Mantoura Boulos)"
367,Sex,female
367,SibSp,0.0
367,Parch,0.0
367,Ticket,2626
367,Fare,7.2292
367,Embarked,C
368,Unnamed: 0,368
368,PassengerId,369
368,Survived,1
368,Pclass,3
368,Name,"Jermyn, Miss. Annie"
368,Sex,female
368,SibSp,0.0
368,Parch,0.0
368,Ticket,14313
368,Fare,7.75
368,Embarked,Q
369,Unnamed: 0,369
369,PassengerId,370
369,Survived,1
369,Pclass,1
369,Name,"Aubart, Mme. Leontine Pauline"
369,Sex,female
369,Age,24.0
369,SibSp,0.0
369,Parch,0.0
369,Ticket,PC 17477
369,Fare,69.3
369,Cabin,B35
369,Embarked,C
370,Unnamed: 0,370
370,PassengerId,371
370,Survived,1
370,Pclass,1
370,Name,"Harder, Mr. George Achilles"
370,Sex,male
370,Age,25.0
370,SibSp,1.0
370,Parch,0.0
370,Ticket,11765
370,Fare,55.4417
370,Cabin,E50
370,Embarked,C
371,Unnamed: 0,371
371,PassengerId,372
371,Survived,0
371,Pclass,3
371,Name,"Wiklund, Mr. Jakob Alfred"
371,Sex,male
371,Age,18.0
371,SibSp,1.0
371,Parch,0.0
371,Ticket,3101267
371,Fare,6.4958
371,Embarked,S
372,Unnamed: 0,372
372,PassengerId,373
372,Survived,0
372,Pclass,3
372,Name,"Beavan, Mr. William Thomas"
372,Sex,male
372,Age,19.0
372,SibSp,0.0
372,Parch,0.0
372,Ticket,323951
372,Fare,8.05
372,Embarked,S
373,Unnamed: 0,373
373,PassengerId,374
373,Survived,0
373,Pclass,1
373,Name,"Ringhini, Mr. Sante"
373,Sex,male
373,Age,22.0
373,SibSp,0.0
373,Parch,0.0
373,Ticket,PC 17760
373,Fare,135.6333
373,Embarked,C
374,Unnamed: 0,374
374,PassengerId,375
374,Survived,0
374,Pclass,3
374,Name,"Palsson, Miss. Stina Viola"
374,Sex,female
374,Age,3.0
374,SibSp,3.0
374,Parch,1.0
374,Ticket,349909
374,Fare,21.075
374,Embarked,S
375,Unnamed: 0,375
375,PassengerId,376
375,Survived,1
375,Pclass,1
375,Name,"Meyer, Mrs. Edgar Joseph (Leila Saks)"
375,Sex,female
375,SibSp,1.0
375,Parch,0.0
375,Ticket,PC 17604
375,Fare,82.1708
375,Embarked,C
376,Unnamed: 0,376
376,PassengerId,377
376,Survived,1
376,Pclass,3
376,Name,"Landergren, Miss. Aurora Adelia"
376,Sex,female
376,Age,22.0
376,SibSp,0.0
376,Parch,0.0
376,Ticket,C 7077
376,Fare,7.25
376,Embarked,S
377,Unnamed: 0,377
377,PassengerId,378
377,Survived,0
377,Pclass,1
377,Name,"Widener, Mr. Harry Elkins"
377,Sex,male
377,Age,27.0
377,SibSp,0.0
377,Parch,2.0
377,Ticket,113503
377,Fare,211.5
377,Cabin,C82
377,Embarked,C
378,Unnamed: 0,378
378,PassengerId,379
378,Survived,0
378,Pclass,3
378,Name,"Betros, Mr. Tannous"
378,Sex,male
378,Age,20.0
378,SibSp,0.0
378,Parch,0.0
378,Ticket,2648
378,Fare,4.0125
378,Embarked,C
379,Unnamed: 0,379
379,PassengerId,380
379,Survived,0
379,Pclass,3
379,Name,"Gustafsson, Mr. Karl Gideon"
379,Sex,male
379,Age,19.0
379,SibSp,0.0
379,Parch,0.0
379,Ticket,347069
379,Fare,7.775
379,Embarked,S
380,Unnamed: 0,380
380,PassengerId,381
380,Survived,1
380,Pclass,1
380,Name,"Bidois, Miss. Rosalie"
380,Sex,female
380,Age,42.0
380,SibSp,0.0
380,Parch,0.0
380,Ticket,PC 17757
380,Fare,227.525
380,Embarked,C
381,Unnamed: 0,381
381,PassengerId,382
381,Survived,1
381,Pclass,3
381,Name,"Nakid, Miss. Maria (""Mary"")"
381,Sex,female
381,Age,1.0
381,SibSp,0.0
381,Parch,2.0
381,Ticket,2653
381,Fare,15.7417
381,Embarked,C
382,Unnamed: 0,382
382,PassengerId,383
382,Survived,0
382,Pclass,3
382,Name,"Tikkanen, Mr. Juho"
382,Sex,male
382,Age,32.0
382,SibSp,0.0
382,Parch,0.0
382,Ticket,STON/O 2. 3101293
382,Fare,7.925
382,Embarked,S
383,Unnamed: 0,383
383,PassengerId,384
383,Survived,1
383,Pclass,1
383,Name,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)"
383,Sex,female
383,Age,35.0
383,SibSp,1.0
383,Parch,0.0
383,Ticket,113789
383,Fare,52.0
383,Embarked,S
384,Unnamed: 0,384
384,PassengerId,385
384,Survived,0
384,Pclass,3
384,Name,"Plotcharsky, Mr. Vasil"
384,Sex,male
384,SibSp,0.0
384,Parch,0.0
384,Ticket,349227
384,Fare,7.8958
384,Embarked,S
385,Unnamed: 0,385
385,PassengerId,386
385,Survived,0
385,Pclass,2
385,Name,"Davies, Mr. Charles Henry"
385,Sex,male
385,Age,18.0
385,SibSp,0.0
385,Parch,0.0
385,Ticket,S.O.C. 14879
385,Fare,73.5
385,Embarked,S
386,Unnamed: 0,386
386,PassengerId,387
386,Survived,0
386,Pclass,3
386,Name,"Goodwin, Master. Sidney Leonard"
386,Sex,male
386,Age,1.0
386,SibSp,5.0
386,Parch,2.0
386,Ticket,CA 2144
386,Fare,46.9
386,Embarked,S
387,Unnamed: 0,387
387,PassengerId,388
387,Survived,1
387,Pclass,2
387,Name,"Buss, Miss. Kate"
387,Sex,female
387,Age,36.0
387,SibSp,0.0
387,Parch,0.0
387,Ticket,27849
387,Fare,13.0
387,Embarked,S
388,Unnamed: 0,388
388,PassengerId,389
388,Survived,0
388,Pclass,3
388,Name,"Sadlier, Mr. Matthew"
388,Sex,male
388,SibSp,0.0
388,Parch,0.0
388,Ticket,367655
388,Fare,7.7292
388,Embarked,Q
389,Unnamed: 0,389
389,PassengerId,390
389,Survived,1
389,Pclass,2
389,Name,"Lehmann, Miss. Bertha"
389,Sex,female
389,Age,17.0
389,SibSp,0.0
389,Parch,0.0
389,Ticket,SC 1748
389,Fare,12.0
389,Embarked,C
390,Unnamed: 0,390
390,PassengerId,391
390,Survived,1
390,Pclass,1
390,Name,"Carter, Mr. William Ernest"
390,Sex,male
390,Age,36.0
390,SibSp,1.0
390,Parch,2.0
390,Ticket,113760
390,Fare,120.0
390,Cabin,B96 B98
390,Embarked,S
391,Unnamed: 0,391
391,PassengerId,392
391,Survived,1
391,Pclass,3
391,Name,"Jansson, Mr. Carl Olof"
391,Sex,male
391,Age,21.0
391,SibSp,0.0
391,Parch,0.0
391,Ticket,350034
391,Fare,7.7958
391,Embarked,S
392,Unnamed: 0,392
392,PassengerId,393
392,Survived,0
392,Pclass,3
392,Name,"Gustafsson, Mr. Johan Birger"
392,Sex,male
392,Age,28.0
392,SibSp,2.0
392,Parch,0.0
392,Ticket,3101277
392,Fare,7.925
392,Embarked,S
393,Unnamed: 0,393
393,PassengerId,394
393,Survived,1
393,Pclass,1
393,Name,"Newell, Miss. Marjorie"
393,Sex,female
393,Age,23.0
393,SibSp,1.0
393,Parch,0.0
393,Ticket,35273
393,Fare,113.275
393,Cabin,D36
393,Embarked,C
394,Unnamed: 0,394
394,PassengerId,395
394,Survived,1
394,Pclass,3
394,Name,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)"
394,Sex,female
394,Age,24.0
394,SibSp,0.0
394,Parch,2.0
394,Ticket,PP 9549
394,Fare,16.7
394,Cabin,G6
394,Embarked,S
395,Unnamed: 0,395
395,PassengerId,396
395,Survived,0
395,Pclass,3
395,Name,"Johansson, Mr. Erik"
395,Sex,male
395,Age,22.0
395,SibSp,0.0
395,Parch,0.0
395,Ticket,350052
395,Fare,7.7958
395,Embarked,S
396,Unnamed: 0,396
396,PassengerId,397
396,Survived,0
396,Pclass,3
396,Name,"Olsson, Miss. Elina"
396,Sex,female
396,Age,31.0
396,SibSp,0.0
396,Parch,0.0
396,Ticket,350407
396,Fare,7.8542
396,Embarked,S
397,Unnamed: 0,397
397,PassengerId,398
397,Survived,0
397,Pclass,2
397,Name,"McKane, Mr. Peter David"
397,Sex,male
397,Age,46.0
397,SibSp,0.0
397,Parch,0.0
397,Ticket,28403
397,Fare,26.0
397,Embarked,S
398,Unnamed: 0,398
398,PassengerId,399
398,Survived,0
398,Pclass,2
398,Name,"Pain, Dr. Alfred"
398,Sex,male
398,Age,23.0
398,SibSp,0.0
398,Parch,0.0
398,Ticket,244278
398,Fare,10.5
398,Embarked,S
399,Unnamed: 0,399
399,PassengerId,400
399,Survived,1
399,Pclass,2
399,Name,"Trout, Mrs. William H (Jessie L)"
399,Sex,female
399,Age,28.0
399,SibSp,0.0
399,Parch,0.0
399,Ticket,240929
399,Fare,12.65
399,Embarked,S
400,Unnamed: 0,400
400,PassengerId,401
400,Survived,1
400,Pclass,3
400,Name,"Niskanen, Mr. Juha"
400,Sex,male
400,Age,39.0
400,SibSp,0.0
400,Parch,0.0
400,Ticket,STON/O 2. 3101289
400,Fare,7.925
400,Embarked,S
401,Unnamed: 0,401
401,PassengerId,402
401,Survived,0
401,Pclass,3
401,Name,"Adams, Mr. John"
401,Sex,male
401,Age,26.0
401,SibSp,0.0
401,Parch,0.0
401,Ticket,341826
401,Fare,8.05
401,Embarked,S
402,Unnamed: 0,402
402,PassengerId,403
402,Survived,0
402,Pclass,3
402,Name,"Jussila, Miss. Mari Aina"
402,Sex,female
402,Age,21.0
402,SibSp,1.0
402,Parch,0.0
402,Ticket,4137
402,Fare,9.825
402,Embarked,S
403,Unnamed: 0,403
403,PassengerId,404
403,Survived,0
403,Pclass,3
403,Name,"Hakkarainen, Mr. Pekka Pietari"
403,Sex,male
403,Age,28.0
403,SibSp,1.0
403,Parch,0.0
403,Ticket,STON/O2. 3101279
403,Fare,15.85
403,Embarked,S
404,Unnamed: 0,404
404,PassengerId,405
404,Survived,0
404,Pclass,3
404,Name,"Oreskovic, Miss. Marija"
404,Sex,female
404,Age,20.0
404,SibSp,0.0
404,Parch,0.0
404,Ticket,315096
404,Fare,8.6625
404,Embarked,S
405,Unnamed: 0,405
405,PassengerId,406
405,Survived,0
405,Pclass,2
405,Name,"Gale, Mr. Shadrach"
405,Sex,male
405,Age,34.0
405,SibSp,1.0
405,Parch,0.0
405,Ticket,28664
405,Fare,21.0
405,Embarked,S
406,Unnamed: 0,406
406,PassengerId,407
406,Survived,0
406,Pclass,3
406,Name,"Widegren, Mr. Carl/Charles Peter"
406,Sex,male
406,Age,51.0
406,SibSp,0.0
406,Parch,0.0
406,Ticket,347064
406,Fare,7.75
406,Embarked,S
407,Unnamed: 0,407
407,PassengerId,408
407,Survived,1
407,Pclass,2
407,Name,"Richards, Master. William Rowe"
407,Sex,male
407,Age,3.0
407,SibSp,1.0
407,Parch,1.0
407,Ticket,29106
407,Fare,18.75
407,Embarked,S
408,Unnamed: 0,408
408,PassengerId,409
408,Survived,0
408,Pclass,3
408,Name,"Birkeland, Mr. Hans Martin Monsen"
408,Sex,male
408,Age,21.0
408,SibSp,0.0
408,Parch,0.0
408,Ticket,312992
408,Fare,7.775
408,Embarked,S
409,Unnamed: 0,409
409,PassengerId,410
409,Survived,0
409,Pclass,3
409,Name,"Lefebre, Miss. Ida"
409,Sex,female
409,SibSp,3.0
409,Parch,1.0
409,Ticket,4133
409,Fare,25.4667
409,Embarked,S
410,Unnamed: 0,410
410,PassengerId,411
410,Survived,0
410,Pclass,3
410,Name,"Sdycoff, Mr. Todor"
410,Sex,male
410,SibSp,0.0
410,Parch,0.0
410,Ticket,349222
410,Fare,7.8958
410,Embarked,S
411,Unnamed: 0,411
411,PassengerId,412
411,Survived,0
411,Pclass,3
411,Name,"Hart, Mr. Henry"
411,Sex,male
411,SibSp,0.0
411,Parch,0.0
411,Ticket,394140
411,Fare,6.8583
411,Embarked,Q
412,Unnamed: 0,412
412,PassengerId,413
412,Survived,1
412,Pclass,1
412,Name,"Minahan, Miss. Daisy E"
412,Sex,female
412,Age,33.0
412,SibSp,1.0
412,Parch,0.0
412,Ticket,19928
412,Fare,90.0
412,Cabin,C78
412,Embarked,Q
413,Unnamed: 0,413
413,PassengerId,414
413,Survived,0
413,Pclass,2
413,Name,"Cunningham, Mr. Alfred Fleming"
413,Sex,male
413,SibSp,0.0
413,Parch,0.0
413,Ticket,239853
413,Fare,0.0
413,Embarked,S
414,Unnamed: 0,414
414,PassengerId,415
414,Survived,1
414,Pclass,3
414,Name,"Sundman, Mr. Johan Julian"
414,Sex,male
414,Age,44.0
414,SibSp,0.0
414,Parch,0.0
414,Ticket,STON/O 2. 3101269
414,Fare,7.925
414,Embarked,S
415,Unnamed: 0,415
415,PassengerId,416
415,Survived,0
415,Pclass,3
415,Name,"Meek, Mrs. Thomas (Annie Louise Rowley)"
415,Sex,female
415,SibSp,0.0
415,Parch,0.0
415,Ticket,343095
415,Fare,8.05
415,Embarked,S
416,Unnamed: 0,416
416,PassengerId,417
416,Survived,1
416,Pclass,2
416,Name,"Drew, Mrs. James Vivian (Lulu Thorne Christian)"
416,Sex,female
416,Age,34.0
416,SibSp,1.0
416,Parch,1.0
416,Ticket,28220
416,Fare,32.5
416,Embarked,S
417,Unnamed: 0,417
417,PassengerId,418
417,Survived,1
417,Pclass,2
417,Name,"Silven, Miss. Lyyli Karoliina"
417,Sex,female
417,Age,18.0
417,SibSp,0.0
417,Parch,2.0
417,Ticket,250652
417,Fare,13.0
417,Embarked,S
418,Unnamed: 0,418
418,PassengerId,419
418,Survived,0
418,Pclass,2
418,Name,"Matthews, Mr. William John"
418,Sex,male
418,Age,30.0
418,SibSp,0.0
418,Parch,0.0
418,Ticket,28228
418,Fare,13.0
418,Embarked,S
419,Unnamed: 0,419
419,PassengerId,420
419,Survived,0
419,Pclass,3
419,Name,"Van Impe, Miss. Catharina"
419,Sex,female
419,Age,10.0
419,SibSp,0.0
419,Parch,2.0
419,Ticket,345773
419,Fare,24.15
419,Embarked,S
420,Unnamed: 0,420
420,PassengerId,421
420,Survived,0
420,Pclass,3
420,Name,"Gheorgheff, Mr. Stanio"
420,Sex,male
420,SibSp,0.0
420,Parch,0.0
420,Ticket,349254
420,Fare,7.8958
420,Embarked,C
421,Unnamed: 0,421
421,PassengerId,422
421,Survived,0
421,Pclass,3
421,Name,"Charters, Mr. David"
421,Sex,male
421,Age,21.0
421,SibSp,0.0
421,Parch,0.0
421,Ticket,A/5. 13032
421,Fare,7.7333
421,Embarked,Q
422,Unnamed: 0,422
422,PassengerId,423
422,Survived,0
422,Pclass,3
422,Name,"Zimmerman, Mr. Leo"
422,Sex,male
422,Age,29.0
422,SibSp,0.0
422,Parch,0.0
422,Ticket,315082
422,Fare,7.875
422,Embarked,S
423,Unnamed: 0,423
423,PassengerId,424
423,Survived,0
423,Pclass,3
423,Name,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)"
423,Sex,female
423,Age,28.0
423,SibSp,1.0
423,Parch,1.0
423,Ticket,347080
423,Fare,14.4
423,Embarked,S
424,Unnamed: 0,424
424,PassengerId,425
424,Survived,0
424,Pclass,3
424,Name,"Rosblom, Mr. Viktor Richard"
424,Sex,male
424,Age,18.0
424,SibSp,1.0
424,Parch,1.0
424,Ticket,370129
424,Fare,20.2125
424,Embarked,S
425,Unnamed: 0,425
425,PassengerId,426
425,Survived,0
425,Pclass,3
425,Name,"Wiseman, Mr. Phillippe"
425,Sex,male
425,SibSp,0.0
425,Parch,0.0
425,Ticket,A/4. 34244
425,Fare,7.25
425,Embarked,S
426,Unnamed: 0,426
426,PassengerId,427
426,Survived,1
426,Pclass,2
426,Name,"Clarke, Mrs. Charles V (Ada Maria Winfield)"
426,Sex,female
426,Age,28.0
426,SibSp,1.0
426,Parch,0.0
426,Ticket,2003
426,Fare,26.0
426,Embarked,S
427,Unnamed: 0,427
427,PassengerId,428
427,Survived,1
427,Pclass,2
427,Name,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")"
427,Sex,female
427,Age,19.0
427,SibSp,0.0
427,Parch,0.0
427,Ticket,250655
427,Fare,26.0
427,Embarked,S
428,Unnamed: 0,428
428,PassengerId,429
428,Survived,0
428,Pclass,3
428,Name,"Flynn, Mr. James"
428,Sex,male
428,SibSp,0.0
428,Parch,0.0
428,Ticket,364851
428,Fare,7.75
428,Embarked,Q
429,Unnamed: 0,429
429,PassengerId,430
429,Survived,1
429,Pclass,3
429,Name,"Pickard, Mr. Berk (Berk Trembisky)"
429,Sex,male
429,Age,32.0
429,SibSp,0.0
429,Parch,0.0
429,Ticket,SOTON/O.Q. 392078
429,Fare,8.05
429,Cabin,E10
429,Embarked,S
430,Unnamed: 0,430
430,PassengerId,431
430,Survived,1
430,Pclass,1
430,Name,"Bjornstrom-Steffansson, Mr. Mauritz Hakan"
430,Sex,male
430,Age,28.0
430,SibSp,0.0
430,Parch,0.0
430,Ticket,110564
430,Fare,26.55
430,Cabin,C52
430,Embarked,S
431,Unnamed: 0,431
431,PassengerId,432
431,Survived,1
431,Pclass,3
431,Name,"Thorneycroft, Mrs. Percival (Florence Kate White)"
431,Sex,female
431,SibSp,1.0
431,Parch,0.0
431,Ticket,376564
431,Fare,16.1
431,Embarked,S
432,Unnamed: 0,432
432,PassengerId,433
432,Survived,1
432,Pclass,2
432,Name,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)"
432,Sex,female
432,Age,42.0
432,SibSp,1.0
432,Parch,0.0
432,Ticket,SC/AH 3085
432,Fare,26.0
432,Embarked,S
433,Unnamed: 0,433
433,PassengerId,434
433,Survived,0
433,Pclass,3
433,Name,"Kallio, Mr. Nikolai Erland"
433,Sex,male
433,Age,17.0
433,SibSp,0.0
433,Parch,0.0
433,Ticket,STON/O 2. 3101274
433,Fare,7.125
433,Embarked,S
434,Unnamed: 0,434
434,PassengerId,435
434,Survived,0
434,Pclass,1
434,Name,"Silvey, Mr. William Baird"
434,Sex,male
434,Age,50.0
434,SibSp,1.0
434,Parch,0.0
434,Ticket,13507
434,Fare,55.9
434,Cabin,E44
434,Embarked,S
435,Unnamed: 0,435
435,PassengerId,436
435,Survived,1
435,Pclass,1
435,Name,"Carter, Miss. Lucile Polk"
435,Sex,female
435,Age,14.0
435,SibSp,1.0
435,Parch,2.0
435,Ticket,113760
435,Fare,120.0
435,Cabin,B96 B98
435,Embarked,S
436,Unnamed: 0,436
436,PassengerId,437
436,Survived,0
436,Pclass,3
